date;s1_o3;s2_o3;s3_o3;s4_o3;s_temp;s_rh;location 
25/08/2017 14:00;110.009;150.4133;400.8413;159.2427;34.43;26.33;VOL
25/08/2017 14:30;128.2147;161.0153;435.8617;178.307;34.23;26.5;VOL
25/08/2017 15:00;138.0143;157.4103;363.945;177.3483;35.4;25.93;VOL
25/08/2017 15:30;142.896;162.8063;329.1623;159.0473;36.97;23.83;VOL
25/08/2017 16:00;151.1557;182.298;351.8033;178.206;37.33;23.53;VOL
25/08/2017 16:30;162.302;182.222;356.1493;180.75;36.4;23.43;VOL
25/08/2017 17:00;180.6273;179.157;354.7913;186.0943;35.03;24.2;VOL
25/08/2017 17:30;181.6973;163.8207;354.8607;191.0817;34.2;24.5;VOL
25/08/2017 18:00;171.01;129.259;300.776;176.528;28.1;26.1;VOL
25/08/2017 18:30;148.6777;112.5257;270.6133;164.5723;27.37;26.6;VOL
25/08/2017 19:00;130.522;86.1847;206.237;124.6957;25.33;28.0;VOL
25/08/2017 19:30;136.4963;93.1587;232.986;133.6273;24.1;30.53;VOL
25/08/2017 20:00;126.0177;91.8467;215.8873;126.3987;23.6;31.93;VOL
25/08/2017 20:30;122.439;87.8648;199.0634;115.5272;22.76;33.24;VOL
25/08/2017 21:00;115.505;76.0253;170.498;101.688;22.0;34.03;VOL
25/08/2017 21:30;106.3057;65.265;150.1663;91.2677;21.53;35.43;VOL
25/08/2017 22:00;107.2893;66.663;162.42;96.9957;21.0;37.7;VOL
25/08/2017 22:30;111.6017;71.711;175.6967;103.978;21.0;36.7;VOL
25/08/2017 23:00;113.4067;84.3923;203.7607;117.755;20.9;39.73;VOL
25/08/2017 23:30;100.1417;65.949;152.1057;92.8697;20.0;47.3;VOL
26/08/2017 00:00;92.873;60.369;133.5797;83.2197;20.0;48.87;VOL
26/08/2017 00:30;99.6943;67.969;159.7793;96.1443;20.67;47.67;VOL
26/08/2017 01:00;102.107;70.5023;164.2063;98.1383;20.1;46.9;VOL
26/08/2017 01:30;115.8971;87.3259;214.8347;122.6024;20.0;45.53;VOL
26/08/2017 02:00;121.2387;102.623;243.005;137.981;19.7;41.13;VOL
26/08/2017 02:30;131.132;110.37;264.6317;150.7997;19.4;39.53;VOL
26/08/2017 03:00;142.0677;131.5883;311.4723;177.4003;20.0;38.0;VOL
26/08/2017 03:30;136.932;122.9747;294.922;165.922;19.97;38.0;VOL
26/08/2017 04:00;139.0093;119.3007;283.53;163.5203;19.97;38.0;VOL
26/08/2017 04:30;145.8567;132.6787;308.4927;180.0313;20.87;36.8;VOL
26/08/2017 05:00;151.3853;148.5287;334.3183;193.1407;19.93;36.17;VOL
26/08/2017 05:30;151.2263;145.3247;323.4213;187.935;19.0;36.0;VOL
26/08/2017 06:00;158.6017;152.984;330.1533;192.9943;19.23;36.0;VOL
26/08/2017 06:30;154.7733;150.9333;317.2213;183.2717;20.83;35.07;VOL
26/08/2017 07:00;138.6813;120.666;267.522;149.7163;21.67;34.77;VOL
26/08/2017 07:30;162.4573;166.235;371.8213;180.9427;23.43;33.0;VOL
26/08/2017 08:00;165.0017;188.5627;418.5827;198.6193;24.0;33.0;VOL
26/08/2017 08:30;145.9647;195.3223;407.707;190.6203;24.7;32.3;VOL
26/08/2017 09:00;163.588;203.939;422.751;223.204;26.27;31.47;VOL
26/08/2017 09:30;155.0727;240.056;490.412;211.085;27.3;30.63;VOL
26/08/2017 10:00;129.402;183.52;390.281;166.1633;27.37;31.0;VOL
26/08/2017 10:30;138.8127;203.535;439.8763;194.3413;28.77;29.9;VOL
26/08/2017 11:00;151.3313;231.1037;486.2487;206.757;30.0;28.7;VOL
26/08/2017 11:30;142.5377;205.7707;436.166;188.2243;30.93;27.47;VOL
26/08/2017 12:00;117.4777;153.5653;356.9263;166.7067;32.63;26.5;VOL
26/08/2017 12:30;92.382;106.9737;279.3873;131.1077;33.43;26.37;VOL
26/08/2017 13:00;101.9203;97.2237;252.751;115.374;33.8;26.8;VOL
26/08/2017 13:30;98.243;101.2887;262.6653;115.3423;34.7;25.47;VOL
26/08/2017 14:00;98.5697;103.508;259.6667;121.0373;35.4;24.9;VOL
26/08/2017 14:30;114.9617;99.7013;245.5793;117.7477;35.57;24.73;VOL
26/08/2017 15:00;96.6713;90.1177;237.691;104.4583;36.43;23.93;VOL
26/08/2017 15:30;97.1027;89.493;249.6467;99.077;36.67;25.37;VOL
26/08/2017 16:00;99.2777;85.1653;246.1397;112.247;35.67;25.8;VOL
26/08/2017 16:30;68.1566;43.4172;102.6086;58.7479;38.62;25.31;VOL
26/08/2017 17:00;67.8767;40.9333;94.9237;54.761;38.23;25.7;VOL
26/08/2017 17:30;72.8613;45.0423;110.0623;63.7107;35.07;27.27;VOL
26/08/2017 18:00;79.1793;51.3073;124.397;75.5933;29.07;31.6;VOL
26/08/2017 18:30;84.6687;53.344;133.2313;82.184;26.37;39.5;VOL
26/08/2017 19:00;81.491;56.8227;149.3643;88.675;25.37;42.03;VOL
26/08/2017 19:30;78.137;59.355;142.0377;83.5557;24.47;45.53;VOL
26/08/2017 20:00;84.022;61.443;135.5763;79.1497;23.97;48.47;VOL
26/08/2017 20:30;79.6153;61.0147;129.1547;78.497;23.0;51.7;VOL
26/08/2017 21:00;78.3807;61.886;132.0277;79.655;22.33;56.43;VOL
26/08/2017 21:30;78.3847;57.467;117.9293;72.9523;22.0;58.63;VOL
26/08/2017 22:00;75.1807;53.038;110.59;70.4953;22.0;57.53;VOL
26/08/2017 22:30;77.6773;55.6467;118.523;74.3653;21.07;57.27;VOL
26/08/2017 23:00;81.5447;60.8073;134.3583;82.0127;21.0;56.23;VOL
26/08/2017 23:30;90.922;71.16;175.029;99.6367;21.03;54.33;VOL
27/08/2017 00:00;94.008;73.3663;190.5573;109.6177;22.0;53.67;VOL
27/08/2017 00:30;96.8127;80.4783;211.4447;116.3987;21.73;53.7;VOL
27/08/2017 01:00;95.0323;75.207;199.466;118.5027;21.83;54.57;VOL
27/08/2017 01:30;106.2521;88.5642;245.3079;135.6863;22.68;51.95;VOL
27/08/2017 02:00;101.7372;83.3755;233.9921;135.6369;21.9;52.69;VOL
27/08/2017 02:30;99.148;77.2563;217.9297;132.421;21.1;53.0;VOL
27/08/2017 03:00;103.7737;86.624;242.008;144.3633;21.0;52.97;VOL
27/08/2017 03:30;103.9517;86.5827;224.4077;136.3757;21.0;53.07;VOL
27/08/2017 04:00;93.7513;75.1647;185.5433;115.8427;21.0;55.67;VOL
27/08/2017 04:30;89.3753;68.8563;164.697;103.366;20.8;58.53;VOL
27/08/2017 05:00;88.4933;68.8267;158.9883;99.5907;20.0;60.7;VOL
27/08/2017 05:30;91.2413;71.576;167.6997;101.201;20.37;60.63;VOL
27/08/2017 06:00;91.0873;71.0343;175.935;103.7637;21.0;59.3;VOL
27/08/2017 06:30;84.2617;62.449;154.4337;93.2177;21.8;55.2;VOL
27/08/2017 07:00;86.2157;68.51;156.222;89.4213;22.47;52.07;VOL
27/08/2017 07:30;81.258;57.271;138.787;86.0293;23.53;51.67;VOL
27/08/2017 08:00;90.048;69.9803;196.19;104.2967;26.2;45.0;VOL
27/08/2017 08:30;81.2497;67.7103;143.1307;74.3063;25.6;44.33;VOL
27/08/2017 09:00;73.144;51.258;95.2817;65.2093;26.83;44.7;VOL
27/08/2017 09:30;67.8487;55.8543;123.799;68.0337;28.63;39.37;VOL
27/08/2017 10:00;70.973;57.9977;128.5973;69.1493;29.4;37.7;VOL
27/08/2017 10:30;83.2283;65.9143;147.925;82.027;31.37;30.6;VOL
27/08/2017 11:00;76.5733;75.2437;192.229;84.5717;30.03;30.17;VOL
27/08/2017 11:30;78.3573;67.1143;153.607;81.461;31.23;29.13;VOL
27/08/2017 12:00;95.7767;68.915;151.1;86.7777;31.8;29.0;VOL
27/08/2017 12:30;71.241;68.9657;179.9637;83.371;32.37;28.67;VOL
27/08/2017 13:00;89.2653;65.5797;157.5583;88.7297;34.37;27.6;VOL
27/08/2017 13:30;84.8827;59.5913;152.3387;79.064;35.07;27.0;VOL
27/08/2017 14:00;80.8097;49.5463;126.6887;72.913;35.73;27.0;VOL
27/08/2017 14:30;82.504;41.9537;114.889;71.3363;35.47;27.07;VOL
27/08/2017 15:00;78.261;38.144;103.7983;66.0417;35.87;26.87;VOL
27/08/2017 15:30;76.3513;40.0357;111.0533;68.512;34.77;27.43;VOL
27/08/2017 16:00;79.1013;47.595;132.8043;80.975;31.37;29.63;VOL
27/08/2017 16:30;78.8193;45.6583;126.6377;77.1103;30.2;31.93;VOL
27/08/2017 17:00;76.0887;49.8557;144.784;83.81;29.47;32.63;VOL
27/08/2017 17:30;80.403;70.2177;201.2;103.5597;26.9;39.17;VOL
27/08/2017 18:00;86.3533;74.4487;209.7937;121.4213;25.33;43.93;VOL
27/08/2017 18:30;92.577;86.1703;243.6953;127.9397;24.33;44.53;VOL
27/08/2017 19:00;87.7893;83.8967;224.911;131.8313;23.43;55.33;VOL
27/08/2017 19:30;95.0913;81.7913;213.178;124.3157;23.27;58.87;VOL
27/08/2017 20:00;85.9167;74.3317;190.799;113.1693;23.27;59.23;VOL
27/08/2017 20:30;85.0673;69.8793;176.5147;107.8343;24.0;58.53;VOL
27/08/2017 21:00;88.716;69.252;179.4373;107.705;24.0;54.4;VOL
27/08/2017 21:30;81.446;64.1573;172.28;101.601;23.83;52.0;VOL
27/08/2017 22:00;82.421;62.9183;171.0755;100.3103;23.34;52.0;VOL
27/08/2017 22:30;79.9887;60.839;157.636;94.8587;23.0;52.3;VOL
27/08/2017 23:00;94.9877;80.3007;201.743;117.459;23.0;53.17;VOL
27/08/2017 23:30;98.076;82.757;213.563;125.6707;23.0;57.6;VOL
28/08/2017 00:00;101.5107;88.476;223.7187;133.207;22.33;58.37;VOL
28/08/2017 00:30;97.9027;90.5893;223.6807;132.163;21.77;61.37;VOL
28/08/2017 01:00;105.0023;95.5863;224.0123;136.6993;21.0;63.43;VOL
28/08/2017 01:30;96.4712;82.7482;213.8706;123.5065;21.0;63.65;VOL
28/08/2017 02:00;94.004;79.3283;201.7847;119.3387;20.97;62.4;VOL
28/08/2017 02:30;89.6527;74.1657;174.217;107.1983;20.0;62.53;VOL
28/08/2017 03:00;92.5383;76.7107;170.6467;107.041;20.0;61.43;VOL
28/08/2017 03:30;91.765;75.3753;170.145;103.5703;20.0;61.73;VOL
28/08/2017 04:00;92.2193;75.4063;171.152;103.737;20.0;62.97;VOL
28/08/2017 04:30;91.5997;75.5577;170.8883;103.3903;20.0;64.67;VOL
28/08/2017 05:00;86.9057;69.7033;148.856;91.8823;19.67;65.3;VOL
28/08/2017 05:30;91.7823;76.019;157.7397;97.8123;19.07;65.67;VOL
28/08/2017 06:00;86.2937;69.8047;149.3193;91.0483;19.47;66.0;VOL
28/08/2017 06:30;79.343;60.6853;129.2693;80.295;20.7;64.6;VOL
28/08/2017 07:00;81.3997;60.1853;145.665;85.5647;22.4;58.87;VOL
28/08/2017 07:30;94.135;75.137;210.4537;111.3833;24.03;50.57;VOL
28/08/2017 08:00;106.7563;96.5227;265.6557;144.399;25.63;45.3;VOL
28/08/2017 08:30;123.995;123.2563;310.0103;170.513;26.83;40.73;VOL
28/08/2017 09:00;114.522;132.9733;334.9287;162.768;27.6;35.83;VOL
28/08/2017 09:30;109.7017;141.4783;348.8;175.3423;28.0;33.77;VOL
28/08/2017 10:00;108.4053;146.6787;363.1903;176.2473;28.73;31.9;VOL
28/08/2017 10:30;130.859;165.9563;359.039;194.6337;29.97;29.9;VOL
28/08/2017 11:00;108.4973;158.618;369.027;166.339;31.87;29.0;VOL
28/08/2017 11:30;97.694;151.9903;359.9433;166.751;32.63;28.27;VOL
28/08/2017 12:00;101.5477;129.4047;297.836;151.4863;33.6;27.5;VOL
28/08/2017 12:30;85.204;101.455;240.001;123.352;35.37;26.07;VOL
28/08/2017 13:00;90.4513;79.2843;225.317;123.0377;35.9;25.9;VOL
28/08/2017 13:30;97.8767;67.4877;224.9023;118.6847;36.3;25.4;VOL
28/08/2017 14:00;103.29;59.0353;207.0217;115.3777;36.63;25.5;VOL
28/08/2017 14:30;105.3893;64.177;210.756;120.0987;36.7;25.53;VOL
28/08/2017 15:00;116.3957;63.7557;242.2947;146.6123;33.03;27.57;VOL
28/08/2017 15:30;97.8637;52.069;169.1397;105.0713;36.0;26.77;VOL
28/08/2017 16:00;102.344;60.14;189.799;114.2723;33.5;27.8;VOL
28/08/2017 16:30;104.9807;67.0859;204.4221;123.6231;29.66;30.0;VOL
28/08/2017 17:00;98.1063;62.7837;188.3757;116.824;29.0;30.87;VOL
28/08/2017 17:30;87.0153;65.5753;186.2867;111.6657;29.0;31.83;VOL
28/08/2017 18:00;87.7013;69.4383;196.6017;116.0463;28.37;31.63;VOL
28/08/2017 18:30;89.8067;69.912;193.724;113.1037;26.47;33.93;VOL
28/08/2017 19:00;88.3137;64.289;176.4687;110.174;24.87;40.63;VOL
28/08/2017 19:30;99.4547;78.346;219.5427;135.9983;24.0;36.13;VOL
28/08/2017 20:00;103.775;80.239;212.4733;131.8957;24.0;36.0;VOL
28/08/2017 20:30;98.9133;74.1833;186.622;115.9867;24.0;36.53;VOL
28/08/2017 21:00;94.056;68.626;172.1817;107.671;24.0;39.33;VOL
28/08/2017 21:30;94.815;70.2253;179.2327;111.6163;24.0;42.9;VOL
28/08/2017 22:00;95.647;69.3473;164.8573;103.7433;24.0;45.77;VOL
28/08/2017 22:30;84.86;64.019;154.9697;96.249;23.3;47.4;VOL
28/08/2017 23:00;81.5543;58.642;133.9327;86.4233;23.2;48.0;VOL
28/08/2017 23:30;84.9303;62.3023;144.9563;90.684;23.23;47.23;VOL
29/08/2017 00:00;90.8063;68.0227;169.5453;103.2173;23.27;46.27;VOL
29/08/2017 00:30;100.7983;79.5893;195.1347;118.5973;23.1;45.0;VOL
29/08/2017 01:00;96.198;75.1057;190.6347;115.1763;21.47;46.9;VOL
29/08/2017 01:30;104.6206;84.6106;205.1444;128.2322;21.0;48.0;VOL
29/08/2017 02:00;116.1877;97.465;235.4853;144.747;21.0;46.57;VOL
29/08/2017 02:30;118.7727;101.9583;237.3403;145.506;21.0;45.0;VOL
29/08/2017 03:00;109.8453;90.811;199.4467;125.9463;21.0;45.7;VOL
29/08/2017 03:30;88.3652;67.0093;135.2834;88.3938;21.0;47.59;VOL
29/08/2017 04:00;95.039;72.1563;136.3743;92.543;21.0;48.9;VOL
29/08/2017 04:30;98.2327;76.579;162.765;101.7997;20.37;50.8;VOL
29/08/2017 05:00;96.865;76.2783;157.8387;99.997;19.0;52.6;VOL
29/08/2017 05:30;98.2567;78.313;153.2847;98.8023;19.0;53.47;VOL
29/08/2017 06:00;90.2043;71.1243;140.1677;89.7187;19.03;54.0;VOL
29/08/2017 06:30;90.6777;66.9963;124.237;83.379;20.6;53.7;VOL
29/08/2017 07:00;85.6933;62.6377;108.07;70.8777;21.83;51.43;VOL
29/08/2017 07:30;93.818;75.3647;153.2293;77.8603;22.0;49.37;VOL
29/08/2017 08:00;99.6633;86.5363;195.2317;108.3397;22.93;47.53;VOL
29/08/2017 08:30;101.603;106.733;274.724;121.4313;24.0;45.23;VOL
29/08/2017 09:00;105.7467;125.5693;311.3123;152.3353;25.07;37.03;VOL
29/08/2017 09:30;98.8263;134.5763;334.62;148.7757;26.0;33.6;VOL
29/08/2017 10:00;93.3653;130.4133;314.5943;140.9803;27.13;32.3;VOL
29/08/2017 10:30;97.8533;134.789;323.8643;147.4717;27.87;31.33;VOL
29/08/2017 11:00;104.8487;130.3233;299.116;143.567;29.07;30.2;VOL
29/08/2017 11:30;101.4173;134.2097;329.4237;141.921;29.83;29.97;VOL
29/08/2017 12:00;107.3213;147.126;333.2713;145.4333;30.3;29.7;VOL
29/08/2017 12:30;109.858;151.227;322.1087;150.681;31.1;29.07;VOL
29/08/2017 13:00;99.9127;147.324;338.961;147.1317;31.3;29.13;VOL
29/08/2017 13:30;126.7837;162.4673;335.6663;166.1547;30.13;29.87;VOL
29/08/2017 14:00;142.1023;175.5887;336.0103;173.9017;29.5;30.17;VOL
29/08/2017 14:30;122.5657;164.9723;354.076;168.8277;29.0;30.4;VOL
29/08/2017 15:00;121.69;163.384;371.5897;176.484;28.63;30.57;VOL
29/08/2017 15:30;97.574;151.5943;375.4777;178.5293;27.6;31.0;VOL
29/08/2017 16:00;113.8013;146.996;349.3477;187.553;27.6;31.0;VOL
29/08/2017 16:30;128.7753;161.694;373.5997;202.956;26.57;31.47;VOL
29/08/2017 17:00;114.4397;173.1967;404.7893;209.6847;26.0;32.0;VOL
29/08/2017 17:30;115.615;195.0687;468.01;211.3767;24.6;32.5;VOL
29/08/2017 18:00;114.429;197.188;426.793;221.3083;24.0;33.0;VOL
29/08/2017 18:30;124.8943;187.427;380.8683;213.2137;22.77;33.5;VOL
29/08/2017 19:00;133.495;159.0137;306.4407;181.9173;22.0;35.0;VOL
29/08/2017 19:30;121.3177;134.2227;261.1033;153.1237;21.13;35.57;VOL
29/08/2017 20:00;116.6297;124.8917;251.9993;143.925;21.0;36.0;VOL
29/08/2017 20:30;111.2267;111.6097;223.052;129.6303;21.0;36.37;VOL
29/08/2017 21:00;114.7897;112.704;225.8807;130.748;21.0;37.0;VOL
29/08/2017 21:30;116.7853;117.3273;226.3683;132.287;21.0;37.0;VOL
29/08/2017 22:00;125.4253;128.32;249.3087;145.707;20.67;38.0;VOL
29/08/2017 22:30;120.938;124.2587;253.4817;144.6223;19.7;39.53;VOL
29/08/2017 23:00;120.2252;123.199;250.9452;146.0317;19.0;41.45;VOL
29/08/2017 23:30;120.7553;121.8007;243.8883;143.7317;18.77;44.1;VOL
30/08/2017 00:00;123.553;124.3733;242.8553;144.2327;18.37;45.63;VOL
30/08/2017 00:30;125.275;126.462;232.0143;141.123;19.0;45.2;VOL
30/08/2017 01:00;117.4577;116.9573;219.1493;130.1303;18.77;45.7;VOL
30/08/2017 01:30;123.3141;122.6671;223.7671;135.3412;18.06;48.82;VOL
30/08/2017 02:00;127.803;130.1623;246.6403;146.199;19.0;48.07;VOL
30/08/2017 02:30;140.897;148.5083;275.027;160.0263;19.0;50.87;VOL
30/08/2017 03:00;130.454;148.6367;290.8907;159.5863;18.73;51.87;VOL
30/08/2017 03:30;117.2007;144.4457;270.1843;146.7307;18.0;52.7;VOL
30/08/2017 04:00;123.5003;139.4523;248.8823;144.4637;18.0;53.83;VOL
30/08/2017 04:30;141.4143;151.5287;260.6457;151.776;17.87;54.57;VOL
30/08/2017 05:00;143.5337;162.662;290.446;166.6563;17.0;56.5;VOL
30/08/2017 05:30;132.3617;157.135;289.182;164.1597;17.0;61.03;VOL
30/08/2017 06:00;140.1167;162.3007;278.4243;161.1263;17.0;62.17;VOL
30/08/2017 06:30;125.7693;163.9503;294.0572;162.0931;17.0;61.9;VOL
30/08/2017 07:00;110.688;155.9643;280.5;153.3217;17.63;62.87;VOL
30/08/2017 07:30;115.2147;154.202;280.5443;148.5933;18.17;59.87;VOL
30/08/2017 08:00;109.6577;164.23;319.5863;157.6607;19.6;53.73;VOL
30/08/2017 08:30;116.7183;180.8577;373.5463;169.134;21.33;49.13;VOL
30/08/2017 09:00;122.396;207.8247;423.4567;188.5757;21.5;47.5;VOL
30/08/2017 09:30;117.021;217.1467;440.236;178.0637;23.0;44.57;VOL
30/08/2017 10:00;118.609;210.8637;413.5733;173.0983;23.7;43.47;VOL
30/08/2017 10:30;118.5953;218.924;454.664;174.6457;24.57;37.77;VOL
30/08/2017 11:00;122.2753;212.944;448.8213;202.0343;25.7;32.53;VOL
30/08/2017 11:30;123.4607;222.681;500.8183;206.9187;25.93;32.17;VOL
30/08/2017 12:00;124.1023;219.7913;482.9623;204.855;27.37;31.03;VOL
30/08/2017 12:30;115.827;210.0103;488.239;205.2517;27.23;31.0;VOL
30/08/2017 13:00;102.0463;187.6457;469.101;203.0793;27.9;31.0;VOL
30/08/2017 13:30;115.393;193.0657;462.1837;196.1903;27.17;31.23;VOL
30/08/2017 14:00;118.0947;192.5063;456.4453;212.1633;26.4;31.6;VOL
30/08/2017 14:30;106.2463;179.389;453.6693;185.2993;27.43;31.2;VOL
30/08/2017 15:00;114.0403;176.5817;417.951;192.987;28.1;30.73;VOL
30/08/2017 15:30;126.0433;182.8513;372.2397;186.908;29.27;30.3;VOL
30/08/2017 16:00;133.1533;198.963;410.618;205.6893;27.77;30.73;VOL
30/08/2017 16:30;150.071;217.242;411.665;218.0413;27.07;31.03;VOL
30/08/2017 17:00;153.3257;221.3247;429.652;226.8813;26.03;31.73;VOL
30/08/2017 17:30;170.986;243.7743;456.5733;255.109;23.67;33.23;VOL
30/08/2017 18:00;188.1823;261.4017;469.859;264.9447;22.37;34.63;VOL
30/08/2017 18:30;200.1833;272.8933;483.8017;275.8833;21.43;35.67;VOL
30/08/2017 19:00;209.005;275.887;482.735;280.1737;21.0;36.87;VOL
30/08/2017 19:30;210.4667;278.2277;496.0073;288.1877;20.23;39.5;VOL
30/08/2017 20:00;200.5553;277.9353;493.0187;277.6553;19.97;42.1;VOL
30/08/2017 20:30;187.967;254.4487;459.9493;262.808;19.0;45.0;VOL
30/08/2017 21:00;185.221;234.472;423.0007;245.9523;19.0;46.13;VOL
30/08/2017 21:30;194.711;246.8693;442.3637;254.8387;19.0;47.73;VOL
30/08/2017 22:00;191.6983;243.874;453.2277;260.3157;18.83;48.8;VOL
30/08/2017 22:30;175.7593;226.814;422.784;245.326;18.27;48.9;VOL
30/08/2017 23:00;174.1547;217.6253;405.604;241.294;18.0;49.2;VOL
30/08/2017 23:30;158.568;197.8327;390.179;225.8633;18.8;48.13;VOL
31/08/2017 00:00;145.3983;170.2243;340.5147;197.5327;18.0;48.6;VOL
31/08/2017 00:30;141.1127;161.4207;315.912;182.6713;18.07;48.93;VOL
31/08/2017 01:00;137.893;156.4047;312.6173;178.4703;18.4;48.6;VOL
31/08/2017 01:30;138.3276;158.8471;317.7706;181.3094;18.0;50.0;VOL
31/08/2017 02:00;135.4613;154.0773;315.0393;181.3867;18.0;50.9;VOL
31/08/2017 02:30;142.2873;164.18;339.8427;193.244;18.6;52.03;VOL
31/08/2017 03:00;149.8513;182.4933;375.5507;211.9003;18.97;51.8;VOL
31/08/2017 03:30;138.9057;172.0713;341.5333;198.3107;18.03;57.17;VOL
31/08/2017 04:00;140.998;176.4947;344.0907;200.5787;17.83;64.8;VOL
31/08/2017 04:30;148.1367;182.5113;344.63;204.4913;17.0;67.67;VOL
31/08/2017 05:00;151.11;188.014;357.871;210.0743;17.0;68.23;VOL
31/08/2017 05:30;143.227;196.1413;360.8543;212.6043;16.57;70.17;VOL
31/08/2017 06:00;140.2013;191.075;345.6903;204.9087;17.0;70.37;VOL
31/08/2017 06:30;141.6763;186.802;320.0777;192.3023;17.0;71.27;VOL
31/08/2017 07:00;135.0457;176.8447;313.422;184.3863;17.4;71.03;VOL
31/08/2017 07:30;131.5613;167.1263;293.1013;172.103;18.0;70.0;VOL
31/08/2017 08:00;102.1286;134.5876;176.6107;106.4359;16.52;73.21;VOL
31/08/2017 08:30;99.76;107.371;139.3363;93.195;16.87;80.17;VOL
31/08/2017 09:00;111.393;121.7153;206.173;122.2987;20.07;77.03;VOL
31/08/2017 09:30;84.0473;115.263;163.7413;88.291;18.83;74.13;VOL
31/08/2017 10:00;85.637;119.597;183.0857;100.183;19.1;77.07;VOL
31/08/2017 10:30;94.5783;121.0397;178.5717;98.2933;18.0;78.77;VOL
31/08/2017 11:00;95.0457;111.9227;169.3297;102.852;18.0;80.7;VOL
31/08/2017 11:30;111.571;126.2967;212.4837;123.0013;18.0;78.73;VOL
31/08/2017 12:00;122.4587;145.396;252.3553;131.401;18.3;75.6;VOL
31/08/2017 12:30;128.458;153.4637;277.4;145.7413;20.2;70.23;VOL
31/08/2017 13:00;129.1687;160.305;302.6797;172.8993;20.4;67.07;VOL
31/08/2017 13:30;129.2383;143.342;304.8213;182.7457;22.27;61.03;VOL
31/08/2017 14:00;129.6183;132.6153;294.1367;181.2163;22.27;58.4;VOL
31/08/2017 14:30;137.0107;151.233;313.2507;195.9807;21.57;61.2;VOL
31/08/2017 15:00;137.6187;156.4663;309.9193;186.9357;23.77;53.5;VOL
31/08/2017 15:30;139.1857;157.2807;327.163;198.869;21.43;53.9;VOL
31/08/2017 16:00;140.414;172.6993;341.2343;210.4743;18.97;62.33;VOL
31/08/2017 16:30;148.7713;195.2363;361.6553;222.5177;16.27;71.73;VOL
31/08/2017 17:00;145.85;191.08;327.8037;202.7373;15.57;76.47;VOL
31/08/2017 17:30;148.656;202.2997;347.6537;207.9793;15.03;78.1;VOL
31/08/2017 18:00;154.7543;199.953;357.16;211.6457;16.0;79.0;VOL
31/08/2017 18:30;153.9933;208.326;364.6937;214.026;16.0;78.37;VOL
31/08/2017 19:00;150.397;204.558;350.4267;208.848;15.67;78.0;VOL
31/08/2017 19:30;144.6743;208.9573;352.1077;205.9103;15.0;77.7;VOL
31/08/2017 20:00;130.837;181.8167;285.0783;173.9043;15.0;77.97;VOL
31/08/2017 20:30;128.722;172.6283;276.9713;166.7757;15.0;78.0;VOL
31/08/2017 21:00;131.7147;179.566;282.1297;158.7333;14.67;78.33;VOL
31/08/2017 21:30;128.592;170.0;265.107;157.9653;14.0;79.3;VOL
31/08/2017 22:00;129.7783;168.7203;262.9703;158.919;14.0;80.0;VOL
31/08/2017 22:30;117.3767;147.7007;216.8407;132.9523;14.6;79.4;VOL
31/08/2017 23:00;121.634;149.1017;227.9737;138.296;14.4;79.6;VOL
31/08/2017 23:30;112.4407;135.0533;196.562;119.7687;15.0;78.67;VOL
01/09/2017 00:00;126.6543;165.166;286.752;160.7623;15.0;78.0;VOL
01/09/2017 00:30;128.0853;181.8523;332.742;183.2953;15.0;78.0;VOL
01/09/2017 01:00;128.514;186.2103;335.0753;186.063;15.0;78.8;VOL
01/09/2017 01:30;128.3224;173.93;305.3882;178.5088;15.18;79.0;VOL
01/09/2017 02:00;135.42;176.801;288.989;174.8533;15.4;79.0;VOL
01/09/2017 02:30;142.609;182.175;274.0987;171.647;15.17;80.07;VOL
01/09/2017 03:00;137.232;180.0663;264.0293;160.2207;15.0;82.77;VOL
01/09/2017 03:30;119.9607;167.0833;247.3783;149.456;15.0;82.93;VOL
01/09/2017 04:00;121.6197;157.9773;200.9347;127.091;15.0;85.7;VOL
01/09/2017 04:30;119.3857;157.4333;209.583;130.7087;15.0;87.27;VOL
01/09/2017 05:00;131.6197;162.3427;210.2647;130.8287;15.0;88.0;VOL
01/09/2017 05:30;123.088;154.3333;191.3217;119.5403;15.0;88.6;VOL
01/09/2017 06:00;113.6977;143.663;174.543;109.191;15.0;87.9;VOL
01/09/2017 06:30;113.3033;144.3307;184.4783;111.1077;15.0;87.0;VOL
01/09/2017 07:00;106.186;143.5513;186.5567;107.7023;15.03;85.03;VOL
01/09/2017 07:30;95.44;133.1633;160.748;97.1093;15.0;82.93;VOL
01/09/2017 08:00;120.2862;139.7728;163.8186;101.3321;15.17;83.66;VOL
01/09/2017 08:30;117.4547;141.6067;174.4263;104.4177;16.0;78.2;VOL
01/09/2017 09:00;105.6573;131.3747;163.113;98.7617;16.63;73.83;VOL
01/09/2017 09:30;110.1917;128.5283;151.6753;94.5797;16.73;70.8;VOL
01/09/2017 10:00;105.1657;127.7847;173.7833;101.3357;17.37;69.8;VOL
01/09/2017 10:30;107.0387;149.875;247.2367;119.1307;18.17;66.57;VOL
01/09/2017 11:00;112.5287;169.8603;313.4477;151.5497;18.87;56.37;VOL
01/09/2017 11:30;114.4787;170.8153;313.5763;161.672;19.47;52.5;VOL
01/09/2017 12:00;125.9037;172.076;325.951;177.2693;21.43;49.43;VOL
01/09/2017 12:30;138.637;185.5683;380.5593;205.566;20.97;47.43;VOL
