date,Sensor_O3,Temp,RelHum,RefSt
,377.82654,24.830866,32.130074,78.5592
,497.72818,27.205132,30.953924,93.08645
,394.03714,31.685163,28.680208,102.343346
,461.1371,25.372076,31.848753,86.40128
,31.629805,18.804487,67.7118,6.7612834
,374.44998,28.02255,30.651968,96.09205
,392.86398,29.386326,30.029213,100.79873
,585.62067,29.449224,30.148035,120.09492
,33.796417,18.951632,52.539673,9.412858
,322.90527,25.679325,32.17935,82.30774
,429.44095,32.545105,28.37548,118.46377
,31.920877,20.332352,63.661858,13.565141
,39.006905,18.95509,49.626694,11.00255
,371.8328,24.740257,32.720745,82.60981
,51.752274,21.728231,34.206535,22.86575
,61.32548,18.83678,38.358776,27.663235
,62.055176,21.65017,34.09977,28.271898
,453.12518,34.082424,27.451864,120.61066
,274.69107,20.340725,55.213165,58.21355
,280.00824,22.525728,33.469936,66.63984
,497.3452,25.70601,31.714907,88.60355
,385.0602,23.447056,32.98405,71.9693
,89.00667,29.617748,30.235538,39.598244
,188.90042,25.058525,47.81949,62.168823
,362.98068,27.225084,31.078838,91.4991
,493.82846,32.907562,27.987467,144.01593
,43.522076,16.926447,51.66251,10.855722
,82.22804,27.295351,30.960136,42.20192
,30.897116,18.682419,64.150154,6.987445
,458.1256,29.180243,30.095587,105.183945
,25.615326,17.944273,76.17281,0.61639833
,418.2507,30.141727,29.49797,113.55192
,254.07613,23.616785,51.50673,63.130302
,157.17935,19.079153,34.973484,46.73202
,113.82773,22.297657,33.54509,50.04052
,448.01114,25.42573,31.889843,84.56354
,204.94489,25.513409,47.218082,66.11283
,445.37054,30.00945,29.559946,114.54908
,250.74432,27.737238,49.44419,79.383446
,385.85986,29.947893,29.488592,101.93632
,426.55557,25.915377,31.559938,82.45158
,70.287254,22.33677,33.50986,37.098076
,180.7726,24.087158,32.790188,61.172314
,445.79016,29.016447,30.328497,107.74862
,392.77866,30.97074,29.29001,104.34399
,234.62779,23.24893,52.143475,59.288006
,31.125195,20.052807,60.39567,12.005236
,32.95336,20.635778,56.65742,16.314075
,201.14626,27.178839,45.06025,71.702484
,262.73834,18.63273,52.627426,50.629265
,53.605152,21.719719,53.56059,25.609514
,246.19981,21.138594,34.201973,60.63331
,426.82367,30.786718,29.203041,113.11095
,281.84814,28.076918,30.653906,81.74669
,284.4634,23.554586,56.133293,69.271515
,346.72354,25.979221,31.779871,85.82556
,217.51006,26.72113,47.31289,71.7146
,400.1114,27.16666,30.996376,90.00984
,57.825512,21.215475,59.237038,23.301195
,431.94376,35.143013,26.958843,114.56934
,418.31458,32.491135,28.056381,110.79672
,193.3927,26.91862,31.10574,66.70224
,30.935873,20.362812,61.670197,12.04928
,31.461563,19.150648,62.634727,7.8457475
,190.92928,19.624651,40.88236,45.694675
,29.92815,19.248898,68.618996,6.0872297
,78.456894,21.661804,58.31938,29.291317
,278.95093,30.501844,28.983915,81.22576
,490.2462,31.025415,28.791328,140.43814
,322.50418,26.738352,31.450193,85.11356
,165.1085,28.197083,30.423878,63.403988
,365.28143,30.902485,29.062904,94.77813
,45.90141,19.454353,44.69217,15.920019
,373.39783,26.63019,31.154268,86.60751
,423.76764,29.867695,29.651073,105.04343
,28.412846,19.820753,63.306835,9.039255
,96.550224,19.298775,35.147717,39.159813
,243.95685,19.842588,35.267746,52.455116
,38.045155,17.597971,54.367138,8.9647
,33.12114,19.498732,58.399586,12.221475
,453.97107,34.55495,27.264013,124.95119
,125.47617,21.141052,47.06775,41.40537
,29.39377,18.98872,70.174706,5.880568
,28.79786,18.354326,71.87485,4.3910666
,71.88849,20.773834,34.81038,37.1799
,438.56506,31.958433,28.653362,122.003685
,382.3078,31.10987,29.003149,101.42042
,462.31223,28.694786,30.421053,101.07894
,69.887634,21.985247,54.193516,30.483437
,457.3519,29.924982,29.751951,108.65171
,342.97614,23.236671,33.046787,73.07201
,37.452847,19.915062,62.848957,13.41925
,43.46903,21.524658,43.91315,16.568794
,55.955273,21.251738,34.549675,25.62981
,163.06592,25.047464,44.52445,57.20976
,246.37268,26.421665,31.5024,71.879524
,437.744,25.82095,31.786041,83.430534
,49.268425,16.462015,47.531387,15.528817
,340.2016,30.24788,29.305895,90.7527
,247.20735,26.084587,50.076973,72.99831
,30.412312,19.248722,64.104065,8.047151
,31.867458,19.233177,59.827343,10.488722
,113.268005,24.41933,32.53178,49.926765
,67.26922,27.44362,31.100206,30.000744
,452.60757,27.093891,31.057281,92.762115
,40.51442,20.55788,59.041626,17.231401
,47.462242,20.34525,42.43008,17.824335
,34.632713,21.597128,54.318634,18.367607
,367.74036,26.232267,31.582489,84.9396
,83.077545,16.82642,41.5009,30.013317
,60.000244,27.064741,31.919426,24.32033
,387.00113,30.63037,29.208517,103.7007
,322.96796,27.7314,30.80042,84.08903
,484.3085,23.971867,32.915615,86.41266
,251.65707,26.655117,50.314278,73.92027
,440.15756,25.2877,31.71175,86.09621
,28.883589,18.88945,66.04847,6.0278463
,144.9281,21.58766,33.94547,50.788563
,317.84695,29.503931,29.647406,86.6801
,28.754944,18.087715,70.17638,2.5000746
,455.77133,31.203411,29.203552,121.42561
,42.281933,20.843937,56.56738,19.165874
,439.5535,25.96324,31.590797,86.28027
,125.17302,23.768097,32.784763,51.350437
,188.46515,24.003374,32.74795,62.2157
,44.10597,20.24275,45.79239,15.790672
,259.9096,18.538692,53.734344,49.589165
,71.59704,26.440678,31.398726,35.926094
,54.45452,20.517393,34.949677,27.425558
,417.56625,31.5754,28.601332,113.95113
,30.36214,18.876936,60.024147,7.9985337
,35.78172,18.811604,50.716545,10.666982
,225.99678,18.434906,46.6615,47.52551
,318.6265,25.335915,32.23098,80.15842
,503.18234,28.532215,30.366749,99.66272
,232.3593,17.877571,36.117638,48.412548
,112.89654,21.184223,34.146564,45.73934
,31.376534,17.4678,55.511612,6.9433703
,296.07224,19.414185,56.496304,56.761814
,63.034542,18.65588,35.205738,31.21998
,166.30585,20.263758,34.363125,51.55897
,47.795498,18.807514,43.258587,16.521334
,445.55823,32.709625,28.167976,120.01137
,111.86294,25.62888,31.893633,50.606358
,273.97995,20.443535,57.049984,57.156815
,42.433807,16.8851,49.799698,11.965338
,255.67418,18.376724,49.973087,49.9597
,307.88525,23.024868,33.161366,71.612564
,257.05704,25.377037,51.577568,69.66609
,134.94937,20.353983,47.307636,40.943466
,389.59,31.902906,28.481327,104.492676
,525.4481,30.650316,29.7632,117.578415
,298.97916,23.034718,33.19423,70.69228
,161.06396,27.459425,30.897654,62.593555
,32.72967,20.753206,54.875057,15.8602085
,588.9285,29.977152,29.244314,170.8389
,377.5546,30.395735,29.232243,101.12089
,31.20738,18.280602,68.411644,6.714435
,76.29608,26.021563,31.68491,36.874702
,29.211645,18.14301,59.070984,5.8770223
,273.17743,28.001953,30.50992,77.10384
,250.58395,19.310219,54.907997,50.08409
,476.32254,32.290226,28.607685,127.60067
,23.173822,18.871523,74.2514,4.590781
,31.51504,18.686968,67.56001,6.555555
,435.7441,34.051933,27.91075,118.35794
,388.20923,31.80738,28.313828,103.818954
,390.9145,30.898779,29.080727,103.9767
,244.70033,24.797968,50.744392,65.99092
,27.859537,18.175854,74.18505,2.32498
,46.96427,21.846334,39.735878,18.84551
,432.9849,29.642006,29.783081,104.89182
,62.464096,22.03897,33.986614,34.515717
,193.05089,30.815777,29.010782,69.761314
,32.917976,17.54417,53.53607,7.461898
,211.77751,22.672703,33.36896,60.963474
,27.947212,19.104443,72.26924,5.207097
,272.97498,19.422827,60.228424,58.661057
,419.2721,31.482111,28.756952,111.36413
,417.8034,29.446882,29.905222,101.440445
,35.68608,19.839754,59.33409,14.290131
,297.1751,19.27852,57.2071,56.02557
,345.27338,21.031898,39.67004,66.54278
,459.27368,27.065514,31.179285,90.33977
,28.00305,18.352613,73.397766,3.7203982
,417.24597,27.079386,31.09351,86.77233
,533.5388,36.09454,26.421343,150.84312
,53.918182,15.27335,49.591785,13.508461
,395.9543,30.397886,29.322357,101.14939
,378.84244,31.353172,28.765368,100.70599
,137.33087,24.5675,46.41793,53.275436
,412.52606,27.978733,30.523804,95.19049
,204.46086,19.018785,35.24979,50.132034
,47.77865,20.177147,38.081974,19.856285
,406.8559,25.812899,31.629978,84.467224
,316.0174,24.174955,32.611023,75.0847
,69.8657,26.756111,31.12475,32.55372
,55.94549,24.383863,32.443264,27.410036
,292.2943,19.89093,57.87222,60.371326
,174.94875,24.50879,45.681442,58.02803
,32.278175,19.080091,57.305744,8.821299
,79.770325,23.657595,50.568985,34.895046
,448.62183,30.557987,29.507124,110.20232
,27.057375,18.59174,72.92781,2.3979282
,367.51105,29.962523,29.480413,96.428246
,48.025696,21.568333,52.86456,25.733536
,55.23621,21.71628,52.957253,26.519098
,364.40903,30.217192,29.423637,98.57584
,102.02959,22.369167,33.68479,46.209766
,449.76285,29.21384,29.997421,105.061356
,31.147608,19.61763,59.784534,12.585972
,342.73395,26.544004,31.624018,87.277565
,430.01816,32.082134,28.50177,117.35225
,222.53473,24.620749,49.002914,64.03934
,93.20935,22.784477,50.944916,37.880074
,304.0702,21.26195,59.129925,68.488686
,212.43161,17.56075,36.331306,49.53666
,342.77902,28.31995,30.367956,93.10653
,33.01797,19.96527,62.687366,12.30047
,237.76956,20.82429,52.459087,55.241913
,159.4144,18.351442,36.675915,41.896095
,28.152199,19.222748,70.51895,4.8195543
,539.7616,25.910223,32.193794,96.24235
,378.03793,28.357712,30.28965,96.10877
,57.4441,18.485699,36.03076,25.50304
,188.38834,26.07858,44.967175,64.74128
,415.1703,27.015245,31.042614,85.69324
,288.15942,19.683674,35.173218,57.219856
,427.01642,32.988605,27.719236,112.98529
,487.71542,28.399035,30.29336,102.316284
,51.238705,20.325502,39.50774,19.40334
,217.10793,22.21441,33.74077,61.165257
,216.38011,23.67046,32.896122,63.480877
,105.61414,23.233288,32.895153,46.561905
,304.9939,26.117584,31.919228,76.83771
,252.41391,23.212246,33.262714,68.75087
,67.79897,24.266642,32.582985,31.358736
,427.17825,31.058002,29.172497,112.83567
,373.70093,30.263187,29.304304,97.324776
,38.02916,15.934593,55.55252,5.3189387
,323.89627,26.13732,31.859621,83.2806
,555.58685,29.946028,29.578161,152.43127
,444.53613,33.501446,27.587217,116.868126
,463.99805,35.778175,26.553358,120.816
,392.8371,30.881584,29.117615,101.456924
,192.64291,27.925245,30.653646,67.56337
,78.68706,17.856485,47.8288,28.427128
,67.20249,22.728611,48.580715,33.26802
,33.115265,20.039875,61.918877,13.84487
,155.34947,25.500408,46.46969,54.502815
,310.8515,24.944471,32.219887,78.55988
,31.957228,19.024145,66.31523,7.3893323
,65.996185,21.81015,55.00768,25.56521
,163.58951,21.699404,33.760567,54.19823
,419.74045,31.63092,28.657133,115.11146
,106.040955,18.228231,35.342167,37.987865
,37.428143,19.990376,62.57365,14.933373
,374.68393,29.806646,29.706327,97.28308
,480.0359,36.165405,26.507772,125.61488
,315.49686,19.931118,47.204865,62.08862
,96.89913,23.8753,49.410755,38.950356
,427.98825,25.173903,31.938864,79.96341
,497.62262,32.39054,28.22303,147.10622
,364.29138,28.529655,30.686611,94.71934
,327.81442,25.182873,32.272423,81.74194
,175.31038,22.684277,46.35749,53.348053
,135.26541,24.463736,47.609577,50.525856
,513.3041,30.664509,29.344725,136.92468
,434.0416,29.649323,29.591154,104.32332
,30.334831,19.420275,62.86202,8.538268
,349.6284,27.684744,30.763683,88.7766
,29.139277,18.399393,73.19444,4.246581
,442.8222,33.75902,27.449621,119.65717
,79.148705,22.539162,53.001957,32.317932
,423.37527,30.666288,29.152403,112.5211
,31.630472,18.58803,57.851707,7.291032
,104.19323,28.782358,30.557945,48.202763
,509.89487,31.004576,28.894,148.7178
,417.51974,34.53156,27.079966,107.72737
,376.23245,31.559473,28.656593,99.038704
,385.5689,30.268272,29.319069,101.55362
,206.76486,26.523804,45.20679,68.030235
,85.975586,24.494913,32.328854,42.410404
,60.81079,20.70757,34.861473,28.46669
,476.73544,36.742065,26.24905,123.493065
,249.76115,22.56958,52.73805,59.974903
,393.26456,29.695469,29.726768,101.63197
,234.90958,20.335135,34.268845,54.383926
,331.53625,24.047894,32.724216,78.88038
,419.0141,26.089167,31.487162,86.7635
,30.151363,18.474411,68.916916,5.1675076
,491.76617,30.05563,29.701385,111.66002
,30.923843,18.30954,69.04301,5.1117396
,423.7037,30.996857,29.080881,116.72888
,550.91003,31.705568,28.710098,154.61552
,355.13763,21.650204,58.014343,77.80651
,31.427237,18.771568,64.93797,7.6092243
,70.50669,23.141953,50.73899,31.576963
,30.145971,18.619253,57.00958,7.8109884
,281.59073,20.861202,57.72988,62.81808
,31.741467,19.504313,58.008854,12.120067
,416.4096,26.112196,31.632961,82.987625
,32.154903,18.705011,64.655334,7.0044436
,398.89175,24.737194,32.219154,78.69208
,114.58987,22.587631,48.121246,42.184067
,155.40656,25.459038,45.257,57.687557
,354.7562,22.09575,33.647713,68.80904
,251.73059,21.506237,54.21241,56.605278
,40.134274,16.85014,50.346024,9.67157
,409.0839,29.621815,29.874182,106.47081
,416.46393,29.992403,29.41802,110.728195
,489.56052,29.158087,29.959917,100.895706
,441.2123,30.418558,29.480618,112.31276
,28.363436,18.23142,70.72901,4.069756
,29.512741,18.677515,67.84285,5.638205
,402.88727,29.914898,29.832865,104.1046
,102.906166,24.699919,32.43331,48.567474
,115.448074,24.940441,32.306328,51.374306
,131.96805,25.067823,49.266678,50.73123
,31.026257,19.309212,64.59915,7.7590575
,128.75856,20.361938,48.800407,39.353043
,272.66547,18.379183,50.244835,51.803463
,312.08542,26.973484,31.141258,84.36111
,328.08072,25.405993,32.10938,81.17026
,50.445538,21.983,36.70209,22.28804
,102.99309,24.42396,32.634056,50.3204
,428.56036,23.366066,33.77274,80.397865
,509.60727,24.758883,32.640495,90.81921
,372.79633,32.24635,28.233807,97.98716
,311.60406,20.327587,58.504032,64.03835
,303.48,20.322218,57.137287,61.96696
,508.75867,25.90071,31.494152,90.10429
,532.8032,27.033321,31.208973,99.93234
,266.38617,18.90988,55.808414,52.77514
,411.03156,31.678589,28.785599,110.5911
,89.59598,27.420214,31.039415,43.224854
,134.2664,28.715656,30.484184,57.3834
,410.9793,31.366632,28.804873,110.44501
,519.78094,36.118824,26.391787,136.71054
,36.326653,18.425213,51.722786,13.806324
,60.572094,20.462898,54.543533,24.470078
,89.405304,20.748653,34.235107,40.40986
,406.7094,30.280277,29.514505,105.54615
,31.521667,19.71879,63.83185,8.631333
,28.270153,20.166866,61.36316,8.046997
,507.6608,28.91637,30.160835,100.9781
,35.240005,18.54621,57.22408,8.817466
,31.149115,19.159185,67.04564,7.485354
,322.67355,22.307774,57.010456,73.363205
,53.77139,16.226995,48.314186,17.055426
,193.31166,22.590918,48.384117,54.561253
,468.99686,35.572838,26.510965,124.90667
,496.0841,25.521692,31.751673,89.133224
,529.5674,25.669462,32.111656,96.411545
,473.58923,27.127344,31.154144,89.67459
,78.194115,22.35124,33.73214,39.56914
,446.3444,33.360893,27.998669,123.26455
,353.0022,25.88703,31.76451,85.80708
,423.5507,30.661135,29.15064,115.20649
,274.1267,18.971706,49.536182,53.761852
,268.46982,22.842545,33.339294,67.02885
,27.588509,17.70404,74.16131,4.420449
,357.1993,28.378967,30.308275,92.13713
,374.23813,30.228525,29.386938,99.91623
,471.12402,33.74417,27.633354,129.16174
,407.1714,25.644817,31.911173,83.129745
,410.5963,32.536392,28.101425,109.369995
,317.1312,21.512144,59.53809,71.91646
,468.1651,35.516823,26.809559,124.11048
,543.5469,30.620926,29.216242,144.97267
,476.93475,28.704634,30.281204,100.33906
,506.84488,27.476166,30.757334,92.12288
,30.779974,19.588549,66.59707,9.843934
,569.4601,28.66474,30.542046,111.71349
,412.71857,23.993372,32.60265,75.68006
,334.507,25.404522,32.003418,84.09725
,266.41757,26.63716,31.47937,76.03191
,30.192966,17.476368,58.349346,5.8850026
,356.93896,21.897001,38.919098,69.853386
,52.729473,17.559534,45.97125,18.34308
,177.91525,25.7101,45.948586,60.947586
,116.79746,25.163769,32.230488,51.879726
,27.306997,18.392227,71.52034,2.3002243
,479.95367,24.903929,32.232094,82.229485
,585.2684,29.372849,30.234877,114.07882
,567.31384,30.053625,29.90251,138.32318
,497.7431,24.416351,32.646706,90.29589
,28.285692,18.725136,70.98122,3.966103
,232.29933,17.54708,37.27076,44.26855
,449.07263,35.21949,26.934397,118.527626
,387.6912,21.964933,37.46767,73.46884
,232.67313,22.053257,52.260754,54.98691
,243.93738,23.519798,53.87339,62.26576
,483.3657,26.385685,31.339016,88.38931
,205.91875,22.07046,46.488785,54.71686
,336.92224,20.229326,35.750824,60.216785
,31.60277,17.604902,62.8006,5.318619
,28.2569,18.533546,61.298683,5.957407
,74.4487,22.589073,33.45153,37.44317
,471.79843,31.94233,28.43269,130.08894
,42.60668,18.223032,44.636852,15.950526
,464.778,27.550854,30.795137,98.7185
,273.69025,18.910854,53.19772,52.071316
,454.26538,25.217754,31.856558,82.29974
,346.2587,30.022518,29.432922,91.80372
,31.234707,18.6818,68.00086,6.538714
,31.773746,18.689814,52.579174,9.150369
,36.997437,20.50387,56.966187,16.839361
,406.66092,30.08411,29.665895,106.98831
,515.283,26.576605,31.570328,93.59901
,358.77905,31.765398,28.565443,94.389244
,29.971739,18.595213,58.21901,6.230598
,73.57541,18.450071,46.953747,26.863777
,426.4584,30.71685,29.169676,115.914
,216.51807,23.619225,51.94006,59.615032
,162.7047,20.979645,43.618973,49.438183
,488.41293,26.552042,31.292963,91.46211
,361.24158,28.75306,30.33073,93.9376
,377.5314,34.159515,27.16589,100.49775
,28.867128,18.910038,68.46344,4.257386
,389.91702,31.162012,28.969408,100.63462
,415.9508,29.631073,29.683542,110.268616
,425.1474,27.283823,31.024427,88.66826
,361.74503,22.371836,33.642292,69.42921
,271.67307,18.361506,53.088108,52.07772
,174.0288,21.947876,48.036873,52.453625
,62.484974,25.311165,31.911293,32.584553
,81.389175,23.826193,32.75976,39.02263
,28.356585,18.21286,74.0317,3.0519354
,440.5766,25.971235,31.543982,82.16159
,286.40405,20.21515,54.82614,58.910847
,42.12904,17.2858,50.420547,15.315763
,368.98053,25.839556,31.663637,83.05251
,422.06134,29.595388,29.763561,105.88112
,154.3932,21.04228,34.196205,53.371655
,431.85718,28.04262,30.567863,94.09757
,82.74662,28.517242,30.619734,39.150696
,125.639946,22.96103,51.321957,43.768314
,157.77524,24.407656,46.554077,55.020714
,65.91285,25.89183,31.614592,30.712723
,287.93564,19.876154,56.27789,58.198666
,96.3548,27.764717,30.926313,44.68595
,491.62604,29.160563,30.234348,109.157394
,84.38892,22.017086,48.572197,36.70553
,385.28824,28.501064,30.388618,96.608894
,475.33694,27.69239,30.875187,93.03042
,33.718266,20.745804,58.719727,15.908316
,232.23236,26.10911,46.643833,71.211174
,151.15886,22.049051,45.997654,50.481243
,80.16012,18.532751,35.91258,36.12633
,396.11154,29.836573,29.709631,102.22638
,261.28256,24.918774,53.73265,69.62847
,379.9708,22.3407,33.536495,71.17015
,198.19318,31.565735,28.763962,73.52844
,31.642855,19.367607,63.102036,8.068891
,409.3542,31.042805,28.708027,108.51197
,486.9132,30.737915,29.21822,136.18628
,31.199528,18.752275,64.15788,6.73231
,306.9529,18.498325,38.618427,51.8143
,32.954586,18.70886,54.906662,10.117458
,559.3332,30.90119,28.867804,172.97089
,66.24808,20.827198,34.48445,32.87901
,323.12833,25.952068,32.036846,80.37664
,382.5881,22.360443,33.764336,70.09839
,26.324686,18.207207,74.40471,1.6061565
,37.270786,18.824991,46.335766,14.398519
,33.566334,18.842268,55.616257,11.380692
,86.502144,22.37805,33.542988,44.578724
,370.95514,30.602615,29.060774,97.9111
,519.934,36.144882,26.518139,144.62222
,504.55466,30.261305,29.741217,113.45666
,222.15244,25.489851,47.379284,68.52966
,252.4698,23.4662,51.443256,62.939793
,63.034283,21.597267,51.568863,29.97713
,565.34265,27.485077,31.05384,102.88512
,459.59204,29.629328,29.96602,109.07239
,151.29303,24.700356,46.86881,51.499783
,425.8199,35.150703,26.594908,110.32001
,456.35748,29.198608,30.044418,111.442986
,339.85388,27.387753,31.162264,87.00023
,26.282825,17.958424,75.714195,2.1173787
,391.8306,26.214643,31.575083,84.93859
,222.71297,25.469448,31.965797,66.903076
,367.02667,28.752312,30.247423,94.492546
,371.9074,29.612543,29.696424,97.241776
,324.692,24.82205,32.322796,80.58478
,37.49379,16.47901,49.99036,9.261912
,208.48853,25.811674,47.15222,66.69743
,75.78886,22.552277,52.123524,31.834805
,356.4537,26.010275,31.743298,85.03054
,177.71552,25.411,45.915836,58.839027
,425.77646,26.054401,31.591475,81.67235
,316.4385,29.409878,29.74104,83.571495
,419.52582,24.256523,32.545666,79.77405
,25.871134,18.023134,75.58985,1.3654804
,47.91713,21.791027,50.445755,25.529179
,124.8474,26.793755,31.160492,53.258205
,504.5598,27.793053,30.952492,97.668724
,121.23378,22.223179,47.85401,43.540516
,562.34033,30.416348,29.489836,118.68167
,418.01163,33.529583,27.752813,112.0473
,455.03574,26.50725,31.323801,88.17086
,395.11652,30.936277,29.032381,106.761024
,411.52466,31.126345,29.04169,108.85559
,372.81427,30.2267,29.38958,96.70775
,82.147255,20.730957,49.711674,32.971184
,528.4069,30.546917,29.30204,150.70518
,357.0348,28.464418,30.300474,93.10213
,416.08652,32.691135,28.101107,105.78011
,31.337973,18.03433,65.49493,6.630202
,430.68973,24.53065,32.508083,78.68529
,323.78302,20.687222,61.04098,69.27695
,498.68747,29.252768,29.752949,130.03389
,368.84973,28.122513,30.629364,95.33343
,385.3384,30.729486,29.13323,101.77854
,31.77996,18.995869,56.144783,9.039862
,44.152874,19.009508,44.17107,14.422922
,144.07953,24.988523,47.557854,53.850365
,31.92979,19.109009,58.97815,7.841379
,67.18521,25.074987,32.05934,32.474525
,323.34473,28.566368,30.19664,86.06128
,183.11003,25.97987,46.098217,62.869923
,31.135489,18.138474,65.14771,5.7264404
,153.88971,25.28457,45.265152,54.539062
,365.2434,26.056545,31.945402,85.78923
,180.27403,21.26421,48.292362,48.037357
,363.69318,28.673346,30.321981,94.283035
,39.522472,20.910688,55.564774,19.165154
,27.365877,17.738129,72.773315,3.7706573
,229.625,22.553556,33.374695,63.308548
,490.07437,36.70466,25.609694,128.11911
,414.25638,33.102146,27.922842,110.42851
,335.665,27.634315,30.933912,86.197624
,253.4124,23.87016,53.267174,65.27981
,30.922237,18.646315,66.86064,6.266348
,435.06992,27.26772,30.94509,90.45876
,387.82285,25.024498,32.091305,78.40697
,422.3489,30.954777,28.986633,112.93273
,27.900204,18.481274,72.00172,2.7112403
,419.6147,34.222946,27.276676,109.18049
,216.93935,25.09738,47.612045,65.63841
,32.59317,18.580725,54.2155,9.219348
,32.1723,16.92169,56.633476,5.3339963
,517.84265,28.845758,30.460608,106.15336
,328.1361,25.514044,31.997625,83.69385
,309.23932,20.18013,54.23813,62.02615
,30.919273,18.640438,68.59277,6.0233207
,248.19574,24.62448,53.476685,67.61132
,26.088589,18.457579,72.12051,2.4524608
,290.4617,19.14589,46.953205,56.4332
,378.94388,21.9587,33.884384,68.53206
,203.96143,29.416763,29.821535,71.74673
,297.9146,19.812044,58.213478,60.638966
,50.944115,20.752995,38.17004,20.530699
,514.01984,35.95271,26.978136,143.29124
,420.5132,24.027184,32.554497,77.80564
,301.4213,19.573612,56.010796,59.603985
,125.6003,25.775364,31.776543,55.299217
,101.29043,26.831902,31.30415,49.49678
,30.160606,18.258926,66.68774,4.952617
,303.484,19.625933,56.67247,61.516064
,364.16284,31.339802,28.710135,96.23003
,305.79004,19.776375,49.20923,60.25027
,53.96394,25.7565,32.03882,24.239557
,454.2192,23.910477,32.75189,81.28416
,321.0798,24.218714,32.754818,76.20931
,307.4564,21.166536,34.275787,64.976814
,194.94254,27.517035,30.833506,67.05364
,230.28609,21.78297,33.747562,59.73992
,439.62332,32.63886,28.117462,118.94018
,259.669,23.153538,52.067326,62.51282
,59.311123,18.377892,37.410896,27.145895
,168.18022,25.789682,45.17664,59.513176
,403.14612,31.87638,28.679224,108.75668
,362.91092,22.518131,33.453117,69.888115
,122.27444,24.19322,49.93331,45.4244
,315.19666,26.633276,31.169872,83.30428
,72.21361,22.616997,33.486008,34.44867
,319.2034,21.285015,54.687153,66.7867
,349.63004,27.608688,30.979322,86.942604
,284.41287,25.775835,31.722086,75.90737
,612.6009,30.523615,29.27581,167.75282
,298.7071,20.738155,54.776527,61.753082
,443.556,23.270464,35.10052,81.31601
,447.50543,33.79021,27.612055,120.34813
,395.77936,25.276417,32.206818,79.24332
,28.494976,19.285942,70.33979,5.8385215
,438.6584,28.65486,30.302195,97.0073
,431.98798,29.632486,29.815086,110.44345
,31.42474,18.973309,63.8462,7.105358
,392.34283,28.74563,30.369755,99.94015
,158.49805,18.536243,35.281048,42.611694
,218.59773,25.493942,47.600075,66.52468
,213.4122,19.874643,44.84995,47.321663
,100.256805,21.42869,48.463737,38.909626
,220.65053,27.092304,46.127865,73.3622
,154.35008,24.860094,47.96294,54.31537
,498.8998,24.89309,32.50898,91.02138
,42.478664,17.090673,49.4297,11.4332285
,53.774597,18.02587,51.579453,19.753876
,224.094,20.431595,54.413643,49.12553
,354.9595,30.94861,28.849579,96.167015
,88.73003,25.701174,31.91802,40.557922
,63.293015,20.85639,34.343628,31.276468
,30.320383,18.57008,69.07622,5.9990463
,491.58807,25.514849,31.735563,88.559875
,462.94232,32.834343,27.940285,130.32063
,39.98935,19.566338,46.1857,14.123689
,239.69614,26.428452,47.367954,73.92606
,432.21738,29.717804,29.789495,104.32445
,66.336426,16.848728,42.229927,25.3765
,29.142168,17.956661,57.519974,6.620689
,294.27524,19.974413,56.694916,58.70534
,227.00977,24.329346,48.427406,64.68557
,413.02893,28.521643,30.259188,98.66089
,288.27527,18.347727,47.857998,53.8579
,36.44529,19.094004,52.434853,11.619733
,499.96933,33.168537,27.995323,144.3152
,113.648636,17.160585,35.834652,37.809517
,30.204079,18.037794,68.61501,6.28305
,450.2963,25.003206,32.03032,81.11833
,67.06731,24.652964,32.30487,36.902546
,47.64482,21.0056,36.863277,19.139149
,37.23339,16.846931,53.228302,7.2323127
,519.52356,31.029758,28.934092,144.40216
,65.2464,18.43558,35.59141,30.291546
,29.750525,19.60199,63.237198,7.142936
,154.65031,24.200842,48.36934,51.821404
,407.02206,24.411701,32.41619,81.13784
,387.3082,22.388462,33.742565,69.79842
,252.5075,19.590645,53.41174,50.577824
,58.208374,23.618671,33.45426,25.63265
,354.3032,20.890553,42.274475,67.96006
,101.595055,26.212143,31.545965,50.472363
,216.19482,21.300343,50.331596,52.286583
,430.10788,24.233032,32.57238,76.95187
,33.463676,20.003416,59.04766,13.701643
,499.21777,32.331696,28.203087,145.22968
,369.53207,28.628355,30.262074,93.53958
,31.133564,18.627277,68.74315,6.001888
,467.8669,34.190575,27.546228,124.80261
,34.80564,20.146158,55.415527,11.201274
,243.7196,23.702738,32.876076,68.01368
,84.42985,22.372862,52.172096,35.735912
,126.97716,25.237167,32.15081,56.121357
,47.271324,21.1311,35.094616,21.48362
,427.96744,30.907143,29.131092,115.877914
,322.31223,30.703848,28.946306,88.62006
,423.73087,33.97454,27.27738,113.14256
,363.77234,23.186409,33.12223,72.15711
,17.309288,17.25878,80.4721,-6.7079825
,32.07628,18.796612,65.5298,7.2060356
,362.00793,21.731165,40.086903,71.54938
,366.30566,25.678755,31.832941,84.39749
,415.9466,31.755917,28.713879,111.6628
,236.8877,25.14393,49.76632,66.67668
,230.60405,26.659426,45.702282,73.18262
,32.618862,18.413431,54.307377,9.72428
,30.095411,19.087618,63.091583,6.608354
,389.543,32.12562,28.234055,101.62254
,78.077774,22.727009,50.33149,33.081783
,112.76673,23.864166,32.808758,49.62742
,31.793783,18.404049,55.4829,10.607947
,496.83142,25.894,31.631653,88.01147
